6/26/2021 11:49,b'RT @ednl: Kick it! #LaCourse #TdF2021 #EURO2020 https://t.co/DD1bDQKOGi'
,
6/26/2021 11:49,b'RT @goal: Caption this \xf0\x9f\xa7\x90\n\n#EURO2020 https://t.co/HoTY5r0u7t'
,
6/26/2021 11:49,b'RT @Thetinnie_: Thick and beautiful \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\n.\n.\n#BBNaijaReunion #EURO2020 https://t.co/0nUaIgYmwa'
,
6/26/2021 11:49,b'@EURO2020 @vivo_europe BUTTER BY BTS #EURO2020'
,
6/26/2021 11:49,"b""RT @EXOLOVERS_3: @EURO2020 @vivo_europe Here\xe2\x80\x99s a song for you\xe2\x80\xa6 Don't fight the feeling by EXO\n@EURO2020 @vivo_europe #EURO2020\n\n#DONT_FIGHT\xe2\x80\xa6"""
,
6/26/2021 11:49,"b'RT @LDNFootbalI: No club in the world has more players in the first knockout stage of #EURO2020 than Chelsea, with 16 players.\n\nMount, Jame\xe2\x80\xa6'"
,
6/26/2021 11:49,"b'RT @DFB_Team_EN: \xf0\x9f\x8e\x99\xef\xb8\x8f @esmuellert_ on #ENGGER: ""Having spirit and being willing to contest challenges all while constantly supporting each ot\xe2\x80\xa6'"
,
6/26/2021 11:49,"b""RT @exopredict: @EURO2020 @vivo_europe &lt;DON'T FIGHT THE FEELING&gt; by EXO @weareoneEXO \n@EURO2020 @vivo_europe #EURO2020 https://t.co/JjsvZgF\xe2\x80\xa6"""
,
6/26/2021 11:49,b'RT @SmileyNews: Good luck to all teams and players!\n\n                   \xf0\x9f\x87\xa8\xf0\x9f\x87\xbf    \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\n             \xf0\x9f\x87\xa8\xf0\x9f\x87\xad    \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf   \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1   \xf0\x9f\x87\xb9\xf0\x9f\x87\xb7\n         \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb3\xf3\xa0\x81\xa3\xf3\xa0\x81\xb4\xf3\xa0\x81\xbf \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xe2\x80\xa6'
,
6/26/2021 11:49,"b""RT @EURO2020: \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 Who'll shine for Denmark in the Round of 16? \xf0\x9f\x92\xab\n\n#EURO2020 https://t.co/r5jQ4FIUKg"""
,
6/26/2021 11:49,"b'RT @secretshirtco: If #ITA progress to the Quarter Finals tonight, we\xe2\x80\x99ll giveaway a https://t.co/0dDyzv85B2 box \xf0\x9f\x9a\xa8\xf0\x9f\x91\x95\n\n\xf0\x9f\x91\x87 How to enter:\n\n\xf0\x9f\x94\x83 Retw\xe2\x80\xa6'"
,
6/26/2021 11:49,b'RT @OnsOranje: Budapest bound! \xf0\x9f\x9a\x8c\xe2\x9c\x88\xef\xb8\x8f\n\n#EURO2020 #NEDCZE https://t.co/0vnXeX5hJG'
,
6/26/2021 11:49,"b""RT @NOT_MOTD: #EURO2020 GIVEAWAY! \n\nIf Gareth Bale scores first against Denmark today, we'll giveaway a brand new international shirt of yo\xe2\x80\xa6"""
,
6/26/2021 11:49,b'RT @HNS_CFF: \xf0\x9f\xa4\x94 What keeps #CRO captain @lukamodric10 at the very top of his game? \n\n#BeProud | #EURO2020 | #Vatreni\xf0\x9f\x94\xa5 https://t.co/sBJ1FT0UHR'
,
6/26/2021 11:49,"b'@EURO2020 @vivo_europe My favorite song is Butter by BTS, a song that gives high spirits and is very inspiring.\n@vivo_europe \n#EURO2020\xe2\x80\xaf\xe2\x80\xaf\xe2\x80\xaf \n.\nhttps://t.co/wzBNPj6jTM https://t.co/ZtKjW6SQHD'"
,
6/26/2021 11:49,"b'RT @BelgoFoot: Romelu Lukaku will play his 97th game for Belgium tomorrow, 63 goals so far. He will become the 6th most-capped player in Be\xe2\x80\xa6'"
,
6/26/2021 11:49,b'RT @ChairmanNyanzi1: The Johan Cruijff Arena in Amsterdam plays host to the first of the #EURO2020 last -16 ties today evening as Wales tak\xe2\x80\xa6'
,
6/26/2021 11:49,"b""RT @goal: Yes, Cristiano Ronaldo has matched Ali Daei's men's international goal record...\n\nBut he needs 77 more goals for #POR to catch Ch\xe2\x80\xa6"""
,
6/26/2021 11:49,"b""RT @EURO2020: The round of 16 starts today! \xf0\x9f\xa4\xa9 Who'll go through?\n\n\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbf\xf0\x9f\x86\x9a\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0  |  \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x86\x9a\xf0\x9f\x87\xa6\xf0\x9f\x87\xb9\n\n#EUROfixtures | @bookingcom | #EURO2020"""
,
6/26/2021 11:49,"b'RT @offtheball: ""I hope Germany beat them, and I hope their press turn against them immediately afterwards"" \xf0\x9f\x98\x82\n\nEamon Dunphy explains why he\xe2\x80\xa6'"
,
6/26/2021 11:49,"b'RT @FPL_JianBatra: Round of 16 results thread: \n\nThis thread looks at each game individually, who will win and as such games in future roun\xe2\x80\xa6'"
,
6/26/2021 11:49,b'Can @NicolaSturgeon @ScotGovFM @jasonleitch explain why football supporters at Hampden @GlasgowEURO2020 weren\xe2\x80\x99t allowed to buy food or soft drinks from a kiosk at the stadium yet rugby supporters going to see the Lions at Murrayfield can? #LionsRugby #EURO2020 https://t.co/WAuAxcZQ60'
,
6/26/2021 11:49,b'RT @RCTISports_: All set! Mark your calendar! \xf0\x9f\x93\x86\n\n#euro2020 #europhoria #roundof16 https://t.co/lT9OXAnRr9'
,
6/26/2021 11:49,"b""#Euro2020 #roundof16  Predictions | England going home from Wembley? End of Ronaldo's journey? \nVideo - https://t.co/NsbJIS7car https://t.co/YeIxUregX1"""
,
6/26/2021 11:49,b'RT @AlexJames_97: @AbitaBlue Got to play this a few times today to get in the mood for @FAWales #EURO2020 game https://t.co/Ghj6Y4mt9t'
,
6/26/2021 11:49,"b'RT @honey_cb_614: @EURO2020 @vivo_europe ""Don\'t Fight The Feeling"" by @weareoneEXO \n it\'s a feel-good dance anthem that tells us to not fig\xe2\x80\xa6'"
,
6/26/2021 11:49,"b""RT @IExpressSports: #Euro2020\n\nWhy  don't we see too many long-range shots at goals in football? \n\nSandip G details the stigma, the difficu\xe2\x80\xa6"""
,
6/26/2021 11:49,b'Ready for the next round @cymru #WAL #EURO2020 https://t.co/LoS0Qi2qzE'
,
6/26/2021 11:49,"b""@EURO2020 @vivo_europe Don't Fight The Feeling by EXO\n\nyou will not regret for this song to be played by the @Vivo_Europe stadium DJ at Wembley for the final three games of #EURO2020 ! \n\n#EXO #\xec\x97\x91\xec\x86\x8c @weareoneEXO\n#DONT_FIGHT_THE_FEELING @EURO2020\n@vivo_europe"""
,
6/26/2021 11:49,"b'RT @TheAthleticUK: Italy\xe2\x80\x99s set pieces have caught the eye at #EURO2020. Their secret? \n\nGianni Vio, a 66yo former banker with 4830 routines\xe2\x80\xa6'"
,
6/26/2021 11:49,b'RT @AlexJames_97: @AbitaBlue Got to play this a few times today to get in the mood for @FAWales #EURO2020 game https://t.co/Ghj6Y4mt9t'
,
6/26/2021 11:49,"b""RT @Iluhputri3: @EURO2020 @vivo_europe &lt;DON'T FIGHT THE FEELING&gt; by EXO \xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\n\n @weareoneEXO \n@EURO2020 @vivo_europe #EURO2020 https://t.co/z\xe2\x80\xa6"""
,
6/26/2021 11:49,"b'RT @secretshirtco: If #ITA progress to the Quarter Finals tonight, we\xe2\x80\x99ll giveaway a https://t.co/0dDyzv85B2 box \xf0\x9f\x9a\xa8\xf0\x9f\x91\x95\n\n\xf0\x9f\x91\x87 How to enter:\n\n\xf0\x9f\x94\x83 Retw\xe2\x80\xa6'"
,
6/26/2021 11:49,b'RT @ChelseaFC: Suited and booted. \xf0\x9f\x91\x9e\n\n#Euro2020 | #ITA https://t.co/pJWELb7nkV'
,
6/26/2021 11:49,b'So today we have: \n#Euro2020 last 16 games begin\n#StyrianGP #F1 Quali\n#StyrianGP #WSeries Opener. \nAfternoon sorted \xf0\x9f\x98\x81'
,
6/26/2021 11:49,"b""@EURO2020 @vivo_europe Don't Fight The Feeling by EXO,you will not regret for this song to be played by the @Vivo_Europe stadium DJ at Wembley for the final three games of #EURO2020 ! \n\n#EXO #\xec\x97\x91\xec\x86\x8c @weareoneEXO\n#DONT_FIGHT_THE_FEELING @EURO2020\n@vivo_europe"""
,
6/26/2021 11:49,"b'RT @Cy1127L: @EURO2020 @vivo_europe ""Don\'t Fight The Feeling"" by @weareoneEXO \n it\'s a feel-good dance anthem that tells us to not fight th\xe2\x80\xa6'"
,
6/26/2021 11:49,"b'My current draft for last 16th round. Keeping Ronaldo over Mbappe atm, but a longer walk now might convince me otherwise\n#EURO2020 #EUROfantasy https://t.co/tMKCUJ2L7B'"
,
6/26/2021 11:49,"b'RT @secretshirtco: If #ITA progress to the Quarter Finals tonight, we\xe2\x80\x99ll giveaway a https://t.co/0dDyzv85B2 box \xf0\x9f\x9a\xa8\xf0\x9f\x91\x95\n\n\xf0\x9f\x91\x87 How to enter:\n\n\xf0\x9f\x94\x83 Retw\xe2\x80\xa6'"
,
6/26/2021 11:49,b'@EURO2020 @vivo_europe I would love to hear Don\xe2\x80\x99t Fight The Feeling by EXO \n\nyou will not regret for this song to be played by the @Vivo_Europe stadium DJ at Wembley for the final three games of #EURO2020\xc2\xa0 ! \n\n#EXO #\xec\x97\x91\xec\x86\x8c @weareoneEXO\n#DONT_FIGHT_THE_FEELING @EURO2020\n@vivo_europe'
,
6/26/2021 11:49,"b""@EURO2020 @vivo_europe keep on requesting DON'T FIGHT THE FEELING BY EXO in this tweet\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\nDON'T FIGHT THE FEELING by EXO @weareoneEXO #EXO #DONT_FIGHT_THE_FEELING \n@EURO2020 @vivo_europe #EURO2020"""
,
6/26/2021 11:49,"b""RT @nafismissessuho: @EURO2020 @vivo_europe 4\nDON'T FIGHT THE FEELING by  #EXO\n\n@EURO2020 @vivo_europe #EURO2020 @weareoneEXO https://t.co/\xe2\x80\xa6"""
,
6/26/2021 11:49,b'Only gone and bagged 4 tickets to England v Germany at Wembley! Absolutely buzzing! #EURO2020 #Englandtickets #eng'
,
6/26/2021 11:49,b'#EURO2020 #walesvsdenmark #WalesDenmark #wal #den bet with @acedbets @AceDCoin https://t.co/9XHWI9mKX9'
,
6/26/2021 11:49,"b'RT @secretshirtco: If #ITA progress to the Quarter Finals tonight, we\xe2\x80\x99ll giveaway a https://t.co/0dDyzv85B2 box \xf0\x9f\x9a\xa8\xf0\x9f\x91\x95\n\n\xf0\x9f\x91\x87 How to enter:\n\n\xf0\x9f\x94\x83 Retw\xe2\x80\xa6'"
,
6/26/2021 11:49,"b""RT @nafismissessuho: @EURO2020 @vivo_europe DON'T FIFHT THE FEELING by  #EXO\n\n@EURO2020 @vivo_europe #EURO2020 @weareoneEXO https://t.co/DH\xe2\x80\xa6"""
,
6/26/2021 11:49,b'RT @Cymru: Ffyddiog \xe2\x9c\x8a\n\nAnything is possible in the #EURO2020 knockout stages.\n\n#WAL | #TogetherStronger https://t.co/WsMxpfMUNm'
,
6/26/2021 11:49,b'Ready for #ita #Aut ? All the reputation ratings of both team on the #QOTMII application.  Free on the stores! Have fun. #EURO2020 @Vivo_Azzurro @oefb1904 @EURO2020 #ITAAUS https://t.co/Hq8vwdaso1'
,
6/26/2021 11:49,"b'RT @LFC: \xf0\x9d\x91\xae\xf0\x9d\x91\xb6\xf0\x9d\x91\xa8\xf0\x9d\x91\xb3 \xf0\x9d\x91\xb9\xf0\x9d\x91\xbc\xf0\x9d\x91\xba\xf0\x9d\x91\xaf \xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\n\nAhead of our two Welsh Reds being in action at #EURO2020 tonight, take a look back at a typically clinical perform\xe2\x80\xa6'"
,
6/26/2021 11:49,"b""RT @nafismissessuho: @EURO2020 @vivo_europe 3\nDON'T FIGHT THE FEELING by  #EXO\n\n@EURO2020 @vivo_europe #EURO2020 @weareoneEXO https://t.co/\xe2\x80\xa6"""
,
6/26/2021 11:49,"b""@EURO2020 @vivo_europe Don't Fight The Feeling By EXO\n#DONT_FIGHT_THE_FEELING \n#EXO @weareoneEXO\n#EURO2020"""
,
6/26/2021 11:49,b'RT @ChelseaFC: Suited and booted. \xf0\x9f\x91\x9e\n\n#Euro2020 | #ITA https://t.co/pJWELb7nkV'
,
6/26/2021 11:49,b'RT @LFC: \xf0\x9f\x94\x9c Round of 16 at #EURO2020 https://t.co/CGZYwgUuDD'
,
6/26/2021 11:49,b'Round of 16 start today let\xe2\x80\x99s see if my predictions are right. I\xe2\x80\x99m thinking wales and Italy @EURO2020 #EURO2020'
,
6/26/2021 11:49,"b""RT @EURO2020: Team news, fixture info, goal alerts &amp; more! Don't miss a moment of the EURO 2020 knockout rounds, by downloading the officia\xe2\x80\xa6"""
,
6/26/2021 11:49,"b'RT @BBCWales: The shirt may change, but the passion stays the same. \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbf\n#EURO2020 #bbceuro2020 #WALvDEN https://t.co/DxrpWpsaLT'"
,
6/26/2021 11:49,"b'RT @MysteryKits_: \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 If Ciro Immobile or Insigne score ANYTIME against Austria tonight, we\xe2\x80\x99ll give away a Mystery Kit Box to one lucky foll\xe2\x80\xa6'"
,
6/26/2021 11:49,"b""RT @PinkCherry614: @EURO2020 @vivo_europe &lt;DON'T FIGHT THE FEELING&gt; by EXO @weareoneEXO #EXO \n#DONT_FIGHT_THE_FEELING \n@EURO2020 @vivo_euro\xe2\x80\xa6"""
,
6/26/2021 11:49,b'RT @PausaFutbol: Pierre-Emile H\xc3\xb8jbjerg stood out as one of Tottenham Hotspur\xe2\x80\x99s best performers in an otherwise poor season for the club. An\xe2\x80\xa6'
,
6/26/2021 11:49,"b""RT @exopredict: @EURO2020 @vivo_europe DON'T FIGHT THE FEELING by EXO @weareoneEXO #EXO #DONT_FIGHT_THE_FEELING \n@EURO2020 @vivo_europe #EU\xe2\x80\xa6"""
,
6/26/2021 11:49,"b""RT @pik_yun8: @EURO2020 @vivo_europe &lt;DON'T FIGHT THE FEELING&gt; by EXO @weareoneEXO \n@EURO2020 @vivo_europe #EURO2020 https://t.co/cYQsc5LiVw"""
,
6/26/2021 11:49,b'RT @EURO2020: \xf0\x9f\x94\xae Sim EURO 2020 knockout rounds! Who will you crown champions? \n\n@GazpromFootball | #EUROPredictor | #EURO2020'
,
6/26/2021 11:49,"b'RT @FPL_JianBatra: Round of 16 results thread: \n\nThis thread looks at each game individually, who will win and as such games in future roun\xe2\x80\xa6'"
,
6/26/2021 11:49,"b""This guy's ready. \xf0\x9f\x93\xb8\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #ComeOnEngland #EURO2020 https://t.co/GuFT25TZQz"""
,
6/26/2021 11:49,"b'RT @DFB_Team_EN: \xf0\x9f\x8e\x99\xef\xb8\x8f @esmuellert_ on #ENGGER: ""Having spirit and being willing to contest challenges all while constantly supporting each ot\xe2\x80\xa6'"
,
6/26/2021 11:49,b'RT @NanaKof78032977: Players that have really impressed me this Euros 2020 tournament.\n\n1. Manual Locatelli (Italy)\n2. Xaver Schlager (Aust\xe2\x80\xa6'
,
6/26/2021 11:49,"b'RT @DFB_Team_EN: \xf0\x9f\x8e\x99\xef\xb8\x8f @esmuellert_ on #ENGGER: ""Having spirit and being willing to contest challenges all while constantly supporting each ot\xe2\x80\xa6'"
,
6/26/2021 11:49,"b'Is today a day of surprise? Sure hope so: Italy vs Austria, Euro 2020 last-16: What time is kick-off, what TV channel is it on and what is our prediction? #EURO2020 #austria #forzaaustria  https://t.co/D5j4rPOfiF'"
,
6/26/2021 11:49,"b'RT @MysteryKits_: \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 If Ciro Immobile or Insigne score ANYTIME against Austria tonight, we\xe2\x80\x99ll give away a Mystery Kit Box to one lucky foll\xe2\x80\xa6'"
,
6/26/2021 11:49,"b""RT @Route1futbol: Hungary's manager on Cristiano Ronaldo \xf0\x9f\x91\x80 #EURO2020 https://t.co/kZuUDaOjUi"""
,
6/26/2021 11:49,"b""RT @SkySportsPL: Declan Rice says transfer speculation surrounding members of #ENG's squad will not distract from their #Euro2020 last-16 t\xe2\x80\xa6"""
,
6/26/2021 11:49,"b""It's time for #Euro2020 - so why not try food from each country?\nhttps://t.co/UgZu2Rugry"""
,
6/26/2021 11:49,"b""RT @ItalianoCalcio: Projected lineups for today's #EURO2020 game between Italy and Austria. (\xf0\x9f\x93\xb8 | GdS) https://t.co/SowXOnGLdd"""
,
6/26/2021 11:49,b'RT @Cymru: How are we all feeling this morning?\n\nCyffrous? Nerfus? Bach o\xe2\x80\x99r ddau?\n\n#WAL  | #EURO2020 | #TogetherStronger https://t.co/07lwv\xe2\x80\xa6'
,
6/26/2021 11:48,"b'RT @LFC: \xf0\x9d\x91\xae\xf0\x9d\x91\xb6\xf0\x9d\x91\xa8\xf0\x9d\x91\xb3 \xf0\x9d\x91\xb9\xf0\x9d\x91\xbc\xf0\x9d\x91\xba\xf0\x9d\x91\xaf \xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\n\nAhead of our two Welsh Reds being in action at #EURO2020 tonight, take a look back at a typically clinical perform\xe2\x80\xa6'"
,
6/26/2021 11:48,b'Good luck to #Wales \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbf this afternoon in their #EURO2020 match v #Denmark \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 .'
,
6/26/2021 11:48,b'RT @EURO2020: \xf0\x9f\x94\xae Sim EURO 2020 knockout rounds! Who will you crown champions? \n\n@GazpromFootball | #EUROPredictor | #EURO2020'
,
6/26/2021 11:48,b'RT @EURO2020: \xf0\x9f\x87\xa8\xf0\x9f\x87\xad A stunner from @XS_11official #OTD at EURO 2016! \xf0\x9f\x8e\x87\n\n#EURO2020 https://t.co/O9YMj46wsM'
,
6/26/2021 11:48,b'RT @MelissaReddy_: Atmosphere building nicely in Amsterdam... \n\n#DEN #WAL #EURO2020 https://t.co/umBKvaj0L8'
,
6/26/2021 11:48,b'RT @ToplevelPod: Your @EURO2020 team of the Group Phase as put together by @albrytongh .\nAgree? \n#EURO2020 #football https://t.co/EzeOQ2ocy0'
,
6/26/2021 11:48,b'RT @goal: One player from each group \xf0\x9f\xa7\x90\n\nThe best players from the #EURO2020 group stages \xf0\x9f\xa4\xa9 https://t.co/GpQcJJ2Qek'
,
6/26/2021 11:48,"b""The round of 16 starts today! \xf0\x9f\xa4\xa9 Who'll go through?\nGet the best odds on \xf0\x9f\x93\xb2https://t.co/sOSeF1AzMu \n#Bongobongo \n#BetNaBongobongo \n#Euro2020 https://t.co/CWbUaFTpOQ"""
,
6/26/2021 11:48,b'RT @ChelseaFC: Matchday minus one for these two Blues! \xf0\x9f\x94\xb5\n\n#Euro2020 | #ITA https://t.co/6cPWQdfCIG'
,
6/26/2021 11:48,"b""Via Vallen - Reach For The Stars (Meraih Bintang)!\nIt's a great choice to be played at Wembley for the final three games of #EURO2020\nThis is a modern dangdut song that aims to boost spirits to cheer on the athletes at the sports event. @EURO2020 \nhttps://t.co/MCIXFgGKaM https://t.co/AI1cr9Zj18"""
,
6/26/2021 11:48,"b'\xf0\x9f\x94\xa5 It\xe2\x80\x99s time for the Euros\xe2\x80\x99 final 16! \n\n\xf0\x9f\xa4\x94 Who are you backing? Make your selections and win big! \n\n\xf0\x9f\x92\xb0 The 360,000,000 UGX jackpot could be yours!\n\n\xe2\x9e\xa1 https://t.co/aBCTkQdFFy\n\n18+ | T&amp;Cs apply\n\n#Euro2020 #SoccerHero https://t.co/sVGl5V7h9f'"
,
6/26/2021 11:48,b'RT @MufcSearly: \xf0\x9f\x9a\xa8OFFCIAL: #ArminiaBielefeld have  signed #MasayaOkugawa on a permanent basis from #RBSalzburg.\n\n#Transfers #EURO2020\xc2\xa0 #Euro\xe2\x80\xa6'
,
6/26/2021 11:48,"b'RT @Cymru: Neges gan Pagey, i Gymru.\n\nThe singing from the schools and the messages from #TheRedWall have inspired us all on camp. Diolch\xe2\x80\xa6'"
,
6/26/2021 11:48,b'RT @goal: One player from each group \xf0\x9f\xa7\x90\n\nThe best players from the #EURO2020 group stages \xf0\x9f\xa4\xa9 https://t.co/GpQcJJ2Qek'
,
6/26/2021 11:48,"b""RT @exopredict: @EURO2020 @vivo_europe &lt;DON'T FIGHT THE FEELING&gt; by EXO @weareoneEXO \n@EURO2020 @vivo_europe #EURO2020 https://t.co/JjsvZgF\xe2\x80\xa6"""
,
6/26/2021 11:48,b'RT @socios: \xf0\x9f\x94\xa5 @juventusfc players lit up the group stage of #EURO2020\n\nWho do you think will be the highest scoring Socios club by the end\xe2\x80\xa6'
,
6/26/2021 11:48,b'RT @SonyLIV: #WALDEN has all the ingredients to be one of the ties of the round \xf0\x9f\xa5\x98\n \nPredict the correct final scoreline of this mouthwateri\xe2\x80\xa6'
,
6/26/2021 11:48,"b""RT @robymancio: London calling. C'mon guys! Forza #Azzurri \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\n#EURO2020 #ITA #italiaAustria #ITAAUT https://t.co/qBJrGMdMxo"""
,
6/26/2021 11:48,"b'RT @DFB_Team_EN: \xf0\x9f\x8e\x99\xef\xb8\x8f @esmuellert_ on #ENGGER: ""Having spirit and being willing to contest challenges all while constantly supporting each ot\xe2\x80\xa6'"
,
6/26/2021 11:48,"b'RT @DeadlineDayLive: Gareth Southgate will be offered a new contract by the FA after #EURO2020, no matter what happens against Germany. His\xe2\x80\xa6'"
,
6/26/2021 11:48,b'RT @ChelseaFC: Suited and booted. \xf0\x9f\x91\x9e\n\n#Euro2020 | #ITA https://t.co/pJWELb7nkV'
,
6/26/2021 11:48,"b'RT @secretshirtco: If #ITA progress to the Quarter Finals tonight, we\xe2\x80\x99ll giveaway a https://t.co/0dDyzv85B2 box \xf0\x9f\x9a\xa8\xf0\x9f\x91\x95\n\n\xf0\x9f\x91\x87 How to enter:\n\n\xf0\x9f\x94\x83 Retw\xe2\x80\xa6'"
,
6/26/2021 11:48,b'RT @EURO2020: \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x86\x9a\xf0\x9f\x87\xa6\xf0\x9f\x87\xb9 Who are you backing?  \n\n#EURO2020'
,
6/26/2021 11:48,"b""RT @BBCSport: It's time to hear the Welsh dragon ROAR! \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbf\xf0\x9f\x94\xa5\n\nBuild-up to the start of the last-16 of #Euro2020 \xf0\x9f\x91\x87\nhttps://t.co/t2fJ9p8eb\xe2\x80\xa6"""
,
6/26/2021 11:48,"b""Here is an interesting comparison for 2 key players in the Wales v Denmark contest at 5pm. Aaron Ramsey has more goals and blocks, Holberg has more assists and interceptions. Both players are crucial to the success of their teams. Let's see who wins later #den #wal #EURO2020 https://t.co/6oNj1v9alq"""
,
6/26/2021 11:48,"b'RT @MysteryKits_: \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 If Ciro Immobile or Insigne score ANYTIME against Austria tonight, we\xe2\x80\x99ll give away a Mystery Kit Box to one lucky foll\xe2\x80\xa6'"
,
6/26/2021 11:48,"b'RT @FPL_JianBatra: Round of 16 results thread: \n\nThis thread looks at each game individually, who will win and as such games in future roun\xe2\x80\xa6'"
,
6/26/2021 11:48,"b'RT @OptaJoe: 30 - Italy are currently on a 30-game unbeaten run, level with their effort set in July 1939. Should they beat Austria today,\xe2\x80\xa6'"
,
6/26/2021 11:48,"b""RT @EURO2020: The round of 16 starts today! \xf0\x9f\xa4\xa9 Who'll go through?\n\n\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbf\xf0\x9f\x86\x9a\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0  |  \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x86\x9a\xf0\x9f\x87\xa6\xf0\x9f\x87\xb9\n\n#EUROfixtures | @bookingcom | #EURO2020"""
,
