abnormally,-0.00223482052410273
abo,0.019999156370817596
aboard,0.01814432401648092
abode,-0.012725118991693235
abodes,-0.008695683488835246
abolish,0.022231705365877402
abolished,0.019785946305308225
abolition,0.026259782064276645
abolitionism,2.2284879925351572e-05
abolitionists,-0.0027906346855520246
abominable,-0.00410212197854638
abominably,-0.0009261491038784763
abomination,-0.12696791377284108
abominationits,-0.004650558178391437
abominations,-0.012214804784726785
abominator,-0.004805275818470828
abominibal,-0.011041267173612005
aboooot,0.018095065349180886
aborigin,0.00033143447849187446
aboriginal,0.010916677642317414
aboriginals,0.005574046323580782
aborigine,-0.005030943487434011
aborigines,0.024399578062987596
aboriginies,0.003215621700106925
aborigins,0.00033143447849187446
aborigone,0.003215621700106925
abort,-0.00596609486682821
aborted,-0.019046020535019064
aborting,-0.0005221733277782275
abortion,-0.09417924953223283
abortionist,-0.016255235089662066
abortionists,-0.00018949946887217886
abortions,0.03674041087286531
abortive,-0.018094676028560738
aborts,0.0002504633425840832
abos,0.0009722002947089798
abott,-0.002245749700318022
abound,-0.023936567276387696
abounded,-0.01177075063870517
abounding,0.0038879825330755233
abounds,0.0018168186382675703
aboundsnot,-0.009212873124366076
about,0.04625865771292223
aboutagirly,0.0032871709004662617
aboutalso,0.0014417755400923178
aboutand,-0.010719764228010884
aboutbest,-0.0073025318117474715
aboutbut,-0.010649205361892676
aboutcrud,-2.7834358556879498e-05
abouti,-0.004804557810011877
aboutim,0.008282746422294728
aboutit,-0.0008137260497414426
aboutmy,0.0025033266110823338
aboutno,-0.000829145377852278
aboutnot,-1.5386964675660143e-06
aboutor,-0.0043564326612490385
aboutrealism,0.0038156803460725184
aboutroy,0.024998352042563964
abouts,-0.004784556387045074
aboutsimply,-0.001559673685229229
aboutsome,-0.0016126638454128219
aboutthe,0.05375085339910741
aboutthey,-8.987321084161951e-05
aboutwell,-0.01081026152338806
above,0.12632771409555493
abovementioned,0.0003036607343902084
abracadabrantesque,-0.04333308817622056
abraham,-0.055706382916061
abrahamic,-0.0023178944692689514
abrahams,0.014776395381979491
abrahamwilliam,-0.008698852796701847
abrahms,0.00041501557668531953
abrams,-0.00344953663953409
abrasive,-0.05370031138050795
abrasively,-0.0004198961429562594
abrazo,0.0003686544520886579
abre,-0.0065482992380981155
abreast,0.0033657442580836334
abridge,0.011004370614340188
abridged,0.052783054033385936
abril,0.0027639932690949973
abroad,0.027870804346526345
abroadsalt,-0.006447394833640079
abromowitz,-0.028764004300824438
abrupt,0.14888609334375463
abruptly,-0.1342158014514782
abruptness,-0.0026192020061202984
abs,-0.028038362729572656
absalom,-0.007653463352372599
abscessed,-0.007653463352372599
abscond,0.028123403598461914
absconded,0.010817218268754867
absconding,-0.011713437123899419
absence,0.0894423193310502
absences,0.00326440487960341
absense,-3.298869335605134e-05
absent,-0.022088258460743707
absentbut,0.021072444121901027
absentee,0.011019109644203898
absentminded,0.004088485595523093
absentmindedly,-0.0003143379598389193
absentthe,-0.007445189102960546
abskani,-0.0001483259540540875
absolom,3.2589603658434434e-06
absolute,0.0843727774193568
absolutelly,7.979900188062799e-05
absolutely,-0.05315906404736844
absolutelyugh,-0.0004059929277092827
absoluter,-0.0006921062313691786
absolutey,-0.00043750337811811706
absolution,0.007690741781185726
absolutlely,0.00047453828545609777
absolutley,-0.008296789769614843
absolutly,0.013312593816567308
absolve,-0.027457205053275983
absolved,-0.006315478734435283
absorb,-0.08155322498406849
absorbed,-0.028143086951329485
absorbedlike,0.012936599005913416
absorbent,0.0009315493434416168
absorbing,0.1846810932801251
absorbs,-0.013383503642220072
absorption,-0.026531296879391777
absoulely,0.0008786136206436202
absoutley,0.01728425505291569
abstain,-0.014542388370459288
abstained,0.011479734897433185
abstains,0.02024182856318699
abstinence,-0.001392877526062692
abstract,-0.08611071941431313
abstracted,0.00026137816032086167
abstraction,0.009195145374180563
abstractions,0.032107187478321
absurd,-0.3676218650460646
absurdanesthesiologists,-0.0004665431576808877
absurder,-0.009736921944330892
absurdism,0.11844726282540646
absurdist,0.06651439331586527
absurdities,-0.006743813094786958
absurdity,0.0320447579938187
absurdityit,0.0013247681912030907
absurdly,0.034713730615073005
absurdness,-0.01320719840959207
absurdthe,0.027653355488978962
abt,-0.0018785294614487
abu,0.0006823203348873802
abuelita,-0.007336378779087195
abunch,-0.009117253788873405
abundance,0.00187246976432684
abundant,-0.02280094538947147
abundantly,0.028056814841466472
abus,0.0004627743291118804
abuse,-0.11867211242960188
abuseand,0.008609134246448217
abused,0.032430378554174286
abuser,-0.03951690216986061
abusers,0.002062159430443095
abuses,0.015263414811382612
abusing,-0.014345684402428817
abusive,0.07261746690851205
abusively,0.0033953339248464416
abusympathetic,4.570136884023254e-05
abut,0.00919504184214284
abutted,0.007450372189259866
abuzz,0.0006183259959739295
abvious,-0.04097853033483596
aby,0.0001712108505194452
abydos,9.169251383892344e-05
abynes,-0.02789295808712152
abysmal,-0.024078549902806015
abysmalalthough,-0.007304453095082544
abysmalbesides,-0.017810113648026427
abysmalit,-0.012979176820086601
abysmally,-0.03924926880510609
abysmalthe,-0.004754751004244557
abyss,-0.02280530090350181
abyssmal,-0.0008886633104326136
abysymal,-0.008104116205738083
ac,-0.007752139097350374
acadamy,0.0024268765375530256
academe,0.022941180214414467
academia,-0.012012771646947279
academic,-0.050793312484445026
academically,-0.0014307680162523807
academics,-0.002138409089872031
academies,-0.00019886257069117686
academy,0.007781897501729673
academys,-0.006683353559426656
acadmey,-0.020036473449407864
acaka,0.0034088788850236925
acapella,0.018352556595804533
acapulco,0.0033731539921742627
acc,0.02566950371516823
accapella,-0.016683845014515926
accede,0.00026378303186505656
acceded,0.0010928197127901568
accedes,0.0032061606665173712
accelerant,-0.0010240681325644433
accelerate,0.0007616388169364836
accelerated,0.04784287096310247
accelerating,-0.0010745055864993718
acceleration,-0.009538823025390131
accelerator,-0.0023952154707440306
accent,-0.21626290764157352
accentbody,0.00034281294351415337
accentcourtesy,0.012297777937215343
accented,3.975545334454329e-05
accenthes,-0.002675108172637857
accentit,-0.008059177443021348
accentlike,0.012297777937215343
accents,-0.10160165017577825
accentsomeone,-0.0009212889447003375
accentuate,0.019855540149591882
accentuated,0.015420213285298075
accentuates,0.021549178884369267
accentuating,-0.00659927341733151
accentuation,0.0017666182205973771
accept,0.04181644917812361
acceptable,-0.06145748647112102
acceptablethe,0.027653355488978962
acceptably,0.031126764657590473
acceptance,0.008114223891915658
acceptation,-0.0005159415324151733
accepted,-0.07382736986599506
acceptence,0.001147576363919619
accepting,0.04990575959554893
acception,0.0044476644865751435
accepts,0.02939078072142193
accesible,-0.00015569053457409093
access,0.03858488661265868
accessability,0.002569454629874913
accessed,-0.007274502920866274
accessibility,0.008861424589839044
accessible,0.08484595132624799
accessibleit,0.017246840078782515
accession,3.722476018108413e-05
accessories,-0.009021375071623998
accessorizing,-0.013353624933870867
accessory,0.015756311739923364
accidences,-0.0077969832439403275
accident,0.15375174596778815
accidentafter,0.0014726774990133336
accidental,0.04320058239383736
accidentally,0.04457371348024836
accidentand,-0.0008839880607288365
accidentee,-0.0006423933511662767
accidenthe,-0.004754751004244557
accidentin,0.023122757902249193
accidently,0.02466434439837443
accidentnot,-0.002886970923207885
accidents,-0.04688228760489821
accidentthat,-0.0011869827864094615
accidentwell,-0.002675108172637857
acclaim,-0.038630343667970364
acclaimed,-0.10492866902467893
acclaims,0.0002392718482085607
acclamation,3.658715860058139e-05
acclimate,0.0010928197127901568
acclimation,-0.01590629394896419
accolade,0.01707895933723611
accoladed,-4.117840017369558e-05
accolades,0.05572473562890815
accoladesit,-0.012993250938852872
accommodate,0.023239465378119155
accommodated,0.01675281297147653
accommodates,0.011003452383066709
accommodating,-0.002083565890280205
accommodation,0.02555361250693047
accommodations,0.00431471941553332
accompagnied,-0.001952469568417993
accompanied,-0.014242010123568632
accompanies,-0.028227776373692358
accompaniment,0.022342875091772185
accompany,-0.009262100170141644
accompanying,-0.013649866178231194
accomplice,-0.040773157930038134
accomplices,-0.00865574276815838
accomplish,0.041024853178733826
accomplished,0.10516802592040342
accomplishedjulie,-0.006449040921026778
accomplishes,0.050180599220851524
accomplishing,-0.013718862508884577
accomplishment,-0.01595436177872561
accomplishments,-0.005536907619793374
accomplishthe,0.00021093563115908367
accord,0.008338575091616259
accordance,-0.002525896166560747
accorded,0.012919233712672971
accordian,0.007391603847544516
according,-0.03740772972861557
accordingly,-0.06064975824853088
accordinglyshe,-0.016418668806597432
accordion,0.020211189584463392
accords,-0.026861150024672337
accorsi,0.009734582173696065
accost,0.0009195837271761207
accosted,0.009242041926343605
accosts,0.004652943851368181
account,-0.0283370426854048
accountability,-0.007898721539271313
accountable,-0.01602031159377439
accountancy,0.012530596535132417
accountant,0.016177503691594063
accountants,0.00018976862889897385
accounted,-0.0017858910881081724
accounting,0.022113090578230528
accounts,0.0413589641846484
accountsmaybe,-0.006509766805341336
accountthe,-0.017263342357963365
accouterments,7.988543072278903e-05
accredited,0.015606005965193476
accrued,-0.004248381826153891
accrutements,-0.001838071152480637
acct,0.0005195434995479552
accumulate,0.009444176594831254
accumulated,0.003966187981443199
accumulates,0.005975833266372135
accumulating,0.00016771528113482883
accumulation,-0.0204819668297796
accumulator,0.0071025926132138335
accuracies,-4.8818875861200115e-05
accuracy,0.0575405521322412
accuracybutin,-0.010438204085493934
accurate,0.19746992532287894
accurateif,0.012936599005913416
accurately,-0.02555003145061989
accuratelymaybe,-0.0017886302996942712
accursed,-0.00237246092832185
accusation,0.04033909315600056
accusations,-0.02770007681348116
accusatory,0.0015940446392599598
accuse,-0.018042236397501844
accused,-0.07020164500950653
accuser,-0.012090654863854427
accusers,-4.5802173405274636e-05
accuses,0.008752791042647437
accusing,-0.018973943245536154
accustomed,0.08724816452450677
acd,0.005783603082893755
acds,0.005783603082893755
ace,0.10207349039440068
aced,4.809886086776856e-06
acedemy,0.014868137576881822
acedmy,0.003749973519855806
acerbic,0.002174256917691972
acerbity,1.1162281693872158e-06
aces,-0.033884682064546465
acetylene,-0.0011938473374046902
achad,-0.014669089416788973
achala,0.004814360741892793
acharya,-0.027916439265729398
acharyas,-0.013333980783663933
achcha,0.0010709620885706386
ache,0.07648393300013778
acheaology,4.68256751049656e-06
ached,0.028694287476036265
acheived,0.04829225372599294
achero,-0.012727121886204326
achievable,-0.0003827185026994895
achieve,0.018509800920360833
achieved,0.07188230492944836
achieveing,0.0015581379789224399
achievement,0.07244211804506764
achievementa,0.0028397876097278787
achievements,0.005082251471898981
achiever,7.485938608773883e-05
achievers,0.006484387746219547
achieves,0.08116283972174107
achieving,0.049511644524796325
achile,-0.0022055328355641197
achilleas,0.006431178706873854
achilleass,0.0019087408061309772
achilles,0.02536188420672821
achilless,0.030124410890837165
aching,-0.007289358639361723
achingly,0.029209750172397762
achive,-0.0004062502248565669
achra,-0.0021071732246008175
achterbusch,0.010700323064615859
acid,0.07317577707911868
acidently,-0.0013680787487503597
acidic,0.023553438187967676
acidity,0.029607926852095953
acids,0.0032716148691466825
acidthe,-0.0002667613672865898
acin,0.003288829433922181
acing,-0.00874122455892955
aciton,0.00029338008132685805
ack,-0.01674092486165825
acker,-4.930524976974983e-06
ackerman,-0.03034221220970874
ackland,0.028581945967713615
acklands,2.1507313614024657e-06
acknowledge,-0.043090317623971315
acknowledged,0.020835866447838965
acknowledgement,0.02361886022689177
acknowledgements,-0.013275297157858202
acknowledges,-0.027683891032631896
acknowledging,-0.004264119090957601
acknowledgment,-0.015736636261959206
acknowledgments,0.005535841818230647
ackroyd,-0.022804168542126014
ackroyds,0.014312516649846873
acl,-0.0003629807274753975
aclear,3.296602914687899e-06
aclu,-0.005108236192468877
acme,-0.01251771051453593
acmetropolis,-0.0010441154242059913
acne,-0.014967783840808102
acolyte,0.001868394559258222
acolytes,-0.004397025044483338
acomplication,0.007556717573337533
acorn,0.011358131562534499
acorns,-0.012308675827947965
acosta,0.008435922009017804
acoustic,-0.014065425174886792
acoustics,-0.009365290931648567
acp,0.00996259105231357
acquaint,0.001328886573909393
acquaintaces,-0.004489209775448558
acquaintance,0.061620386538537276
acquaintances,-0.01787834591221818
acquainted,-0.04293255122083059
acquaints,0.004444404189855584
acquart,0.014285300950553696
acquartwho,0.006230047364783115
acquiesce,0.00020640114714838296
acquiescence,0.011389061339433128
acquire,-0.10239756641979565
acquired,-0.026594048169308566
acquires,0.012305003723788576
acquiring,-0.0011935796894101318
acquisition,0.0005034558495665241
acquit,-0.04103895717236167
acquitane,5.5723125235465486e-05
acquits,-0.01694674051498382
acquittal,0.007012239522771993
acquitted,-0.009389721235409782
acre,0.06957296920717779
acres,-0.004757971537299555
acrid,0.0019940312119372428
acrimonious,0.012841053231855033
acrimony,-0.021667570267445938
acrobat,0.003962516582211268
acrobatic,-0.05467532415220204
acrobatics,-0.006979021631493523
acronym,-0.00017483391307407758
acronymic,-0.025578365206599462
acropolis,0.0004279148786636887
across,-0.05863485408711403
acs,-0.013387928847451361
act,-0.05922572075070709
actally,-4.475680439405214e-05
acted,0.03925571192942922
actedblah,0.002092223232111559
actedparticularly,0.004906393176142711
actedsummer,-0.010839350073857015
actedthe,0.011606322089880564
actedyou,-0.0014358609971419642
actelone,0.010964295128739717
actess,0.0029207034586136325
acteurs,-0.007717628030476411
acteurs_,0.0018343891911973248
acthe,0.0010306758500780557
actif,0.003828823399419
actin,-0.0004332693858176417
acting,-0.13974354234823677
actingand,-0.01440419921954355
actingbad,-0.0010550647080524312
actingboring,-0.0025141565969368663
actingcharacters,-4.0445465400464243e-05
actingde,0.0006457592776807461
actingdirectingeffectsmusic,0.02499628210455448
actingetc,-0.0033713697178115406
actingexcept,-0.021747520352577883
actingfair,-0.001680281355700515
actinggenerally,0.00017310328765241274
actinghe,0.001131220155249281
actingim,-0.00045155145185542684
actingin,0.004398940020425533
actingits,0.0303877354638894
actingjob,-1.3943261440465966e-05
actingla,-1.064093483743293e-05
actingmy,0.006947667489539133
actingnicholas,0.011680799677169264
actingnot,-0.0002687406486861931
actingon,-0.0002770118374553338
actingrightdoesnt,0.004633811606743399
actings,0.018165258190708945
actingsadly,0.0038156803460725184
actingshould,-8.393729328050317e-07
actingsomewhat,-0.0029692266701999673
actingsorry,-4.1629864010345045e-05
actingstupid,-0.010933080402515723
actingthat,-0.003263177241778902
actingthe,-0.002547984926366578
actingthere,-0.0007672797432360358
actingthor,-0.006349500644611484
actingwellhmmm,-0.0003536382069016151
actingwhich,0.0020095206320559582
actingwise,4.52698669156043e-05
actingwowit,0.018658159959882216
actingwowthe,-0.0010591805994598837
actingwriting,-0.0020179990693388406
actingyet,0.00017310328765241274
actio,0.0020501125553380128
action,0.18543724059371372
actiona,0.0005507814895884097
actionand,-0.0029692266701999673
actioned,-0.004023176282860866
actioneer,0.019344792097454794
actioneers,-0.005267003233329699
actioner,-0.036483535032533716
actioners,0.034019450597201066
actiongreat,0.00022644488650510586
actionhajjbut,0.0026744748759756913
actionish,-1.2519528727770813e-05
actionless,-0.013131232850099156
actionmaybe,-0.03902591712556009
actionmost,-0.001161500271916325
actionmovie,0.003950234303313311
actionpacked,-0.0001845589494948698
actions,0.13398689643190298
actionscenes,-0.022123963199443108
actionsome,0.0009075591496941275
actionsstylesongs,0.007355294893997557
actionstunts,0.007117357728159545
actionthere,0.002244821303280563
actionthis,-0.004210191761161533
activate,-0.011280090743205795
activated,-0.03180195170603788
activates,0.005131019996593362
activating,0.027495124914186507
active,-0.012416327483849894
actively,-0.03744847151082123
actives,0.025927063178824965
activest,-0.030838202727346976
activision,0.0004517921927015864
activism,0.04111957025584479
activist,0.06693519486119437
activists,0.04412498412142158
activities,0.0473708041793618
activitiesupon,-0.008421675130988272
activity,0.037104887904151396
activityto,-0.0012022645557228284
actor,-0.1804615440324032
actora,0.003300863620201972
actoralso,0.0013839787997856085
actorat,-0.0005294970865836987
actoratwill,-2.054898081013669e-05
actorbrigitte,0.01609373216081608
actorbut,0.005678309738265584
actordefinently,-0.0060245926347374254
actores,0.004308208517752477
actorgeorge,-0.0007310588952039393
actorgone,0.00015104308528031
actorhe,-0.00034904696058440845
actori,0.024052596568283693
actormichael,-0.002241287780844272
actormr,-0.008338566521457681
actorno,-0.0008857180609923767
actornobody,-0.007894918123315303
actorproducer,-0.0002522750878146183
actorrespectively,0.00017310328765241274
actors,-0.1183128208754316
actorsa,-0.001637731791773426
actorsadashiv,0.004181590381758541
actorscary,0.00428551923195517
actorscome,0.0008109996810189388
actorscott,0.0004197226112338424
actorsegmihaela,-0.000942564298116731
actorselijah,0.0007892542969012778
actorsfrom,0.0019142948228813926
actorsgunga,0.00620879651368038
actorshahahatheyre,-0.003643656393417291
actorshe,-0.005092803596950976
actorsi,0.017381209319522733
actorsie,0.01738413059237378
actorsin,0.005766213558309472
actorsit,-0.010434032246565084
actorsmaybe,-0.0016053060376449802
actorsno,0.014441183686069826
actorsor,-0.005063309062441387
actorsplaying,0.010040040943478091
actorsrealistic,0.0032602768008290917
actorss,-0.003724675181933981
actorssome,-0.00020224004775541062
actorstake,-0.00013298949362270445
actorstallone,3.5783820920336855e-05
actorsthe,-0.039090330228515
actorstheir,0.00311410568870206
actorsthey,-0.0012918699437478658
actorsthough,-0.0021939633630290657
actorswelli,-0.000942564298116731
actorthe,-0.0010591805994598837
actortom,-0.0016053060376449802
actorwith,-0.005250765833724295
actra,-0.0002544547842962858
actreesess,0.0004871075107033501
actress,-0.1271098558766477
actressan,-0.006509766805341336
actressand,-0.0001599271220415212
actressbut,-0.0022361730481276062
actresses,0.024745939181758908
actressesalthough,-6.480153337683752e-05
actresseslooking,-0.011490093710853579
actressesmarina,0.00921158271450986
actressesrises,-0.019641264205764727
actresss,-0.008268619398787098
actressthe,0.02029630207804526
actriss,-0.0007288771557945771
acts,-0.19413867485220657
actshe,-0.001309052377751332
actshes,-0.00028623857393359614
actthe,0.009660719749234317
actthey,-6.480153337683752e-05
actual,-0.024291874035478212
actualities,-0.020487902145463525
actuality,-0.038330376946748894
actualization,0.005805281358694447
actualize,0.0035345668398657657
actuall,0.003785341176211421
actually,0.04734825847060896
actuallyactually,-0.0007053352499386667
actuallybut,-0.033000416060992854
actuallyi,0.019144035074176998
actuallys,0.008474853344309988
actuallythere,-0.003543512014643697
actuallywasnt,-0.0002341890724887773
actualy,0.006025465366723398
actuelly,0.001888602871594754
actullly,-0.0014972728445858412
acturly,-0.0006607707356668485
acual,0.024049853112688025
acually,-0.0008292892881582712
acuity,0.0031330736854952293
acumen,-0.002328972744609101
acupat,-0.0008284027095518894
acurately,-0.019644805493918713
acus,-0.0068469177628208465
acute,0.0008259953863465477
acutely,0.010886112567833641
ad,-0.14985954257514864
ada,0.001244757153579643
adabted,-0.0029608223660400794
adachi,-4.132374683243033e-05
adage,-0.025595174554387
adagio,0.001415741728022481
adair,-0.022782166359655347
adalbert,0.00030999043730148973
adam,0.02533504738289915
adama,0.04020158402447027
adamafather,0.009787236303991531
adamant,-0.008846791498355218
adamantium,-0.010204410088643187
adamantly,-0.0018895764303669324
adamas,0.001134475801361008
adamdanny,-0.011676594602402925
adames,0.013016032699790275
adamos,-0.02287310092396347
adams,0.043331067237689744
adamson,0.03503015194391125
adamsons,-0.004274480419583925
adamss,-0.0004658755399349974
adapt,0.055825185633050466
adaptable,-0.008008707439628726
adaptaion,-0.001315409643065792
adaptation,0.004399900559204638
adaptations,-0.0016356094692662419
adapted,0.021260669762799982
adaptedi,0.034931050054215276
adapter,-0.01515459800674134
adapters,-0.026069708285915028
adapting,0.03828294971454899
adaption,-0.04593621842954088
adaptions,-0.014511245769807906
adaptor,-0.00018061821814199802
adapts,0.02533113405806418
adas,-0.0025180338633438485
adcox,-0.014039163270007789
add,-0.06755688165432305
addams,-0.0011273535920708145
added,-0.07051631926992297
addendum,0.013043035735798542
adder,0.0032233770002822178
addict,0.015279427196325645
addicted,0.09236059222486316
addicting,0.0011223111997149707
addiction,-0.00438160063683644
addictions,0.032839180726979535
addictive,0.10007728356113932
addictor,0.0260456453484323
addicts,-0.038530091870614666
adding,-0.09062169572728186
addio,-0.0036272200880286196
addison,-0.009554360010364504
addisons,-0.005810014421341625
addition,0.01156934821816697
additional,-0.005419939433976224
additionally,-0.0633044797664582
additions,-0.014100435451865068
additive,0.0018444846816177962
additives,-0.021470636156985648
addled,-0.026889996224705507
addons,-0.0010899239107802147
address,0.05678639379743192
addressed,0.04945300732455907
addresses,0.002917915352194333
addressing,-0.00815407914493689
adds,0.20024836460713846
addy,-0.02166697490410477
