,0
223,0.2050458781117589
224,0.2790560796846019
225,0.30496005249491254
226,0.7667246926971591
227,0.23563093593786544
228,0.004937117565575133
229,0.7861402525157826
230,0.7547351291649924
231,0.844878827434931
232,0.7184910088485479
233,0.22601908702041063
234,0.9576192340859774
235,0.5631796840393152
236,0.8419495627467672
237,0.9972418003444116
238,0.9079680433137471
239,0.3797312652698366
240,0.8230192248269008
241,0.24692242981794488
242,0.7462587630976587
243,0.028296983761680217
244,0.973449999845832
245,0.9694259460645582
246,0.7737005217441375
247,0.5682590675772862
248,0.5096707346678352
249,0.6835647163759777
250,0.7632793939090861
251,0.4589492654031082
252,0.9123128525616674
253,0.7416567198997015
254,0.030674245423867652
255,0.9239766913979175
256,0.8902904776764807
257,0.6887589880797502
258,0.9222387472826353
259,0.24038006189263184
260,0.18001742532906895
261,0.43709116014133087
262,0.22325377232077892
263,0.6586571916620583
264,0.6457577046631524
265,0.4801988587917615
266,0.3881960635175664
267,0.7635619213164189
268,0.9492191374276812
269,0.393513113223409
270,0.9028586724629932
271,0.25447520143226077
272,0.3651087711182682
273,0.0028172424609061997
274,0.9744011521055286
275,0.7662422686949368
276,0.09119979172607318
277,0.011028476341398363
278,0.18802502100976692
279,0.6476644036300226
280,0.31727092897309817
281,0.8415466083964024
282,0.7418625970264212
283,0.39666448597761117
284,0.4926592420062269
285,0.1444976890398546
286,0.6706092855672542
287,0.5898674599756842
288,0.3232140899886313
289,0.6481724554571457
290,0.28595884629197743
291,0.8484314161858291
292,0.7798649108429363
293,0.3606881525814032
294,0.012863721595652744
295,0.608314516634291
296,0.8854906036991449
297,0.7030688819720725
298,0.6026567064411276
299,0.026692081113587562
300,0.3347805771252613
301,0.9651011981739961
302,0.9159834014723849
303,0.7480447958834022
304,0.7642705709612316
305,0.06612494277471981
306,0.08045643144329462
307,0.028023616698999554
308,0.605411347511454
309,0.5721190393193848
310,0.8578577741996578
311,0.5771554047633947
312,0.6075184445049068
313,0.713604250380088
314,0.7320292167257361
315,0.7042406842232485
316,0.03675227148676674
317,0.9510729855899951
318,0.19042238815277257
319,0.33175593721483276
320,0.23434564944227787
321,0.7489369772477584
322,0.37536335073286653
323,0.8225866702229157
324,0.5015437967622904
325,0.8773225714085634
326,0.38343242308161074
327,0.7963928522459248
328,0.6059385979897034
329,0.23317273060239097
330,0.5554590558352067
331,0.10863794433789631
332,0.31596352250448134
333,0.5792095254921777
334,0.2206177987852347
335,0.6435705451604095
336,0.47852248649099405
337,0.3494329948477962
338,0.9974922014110533
339,0.3777361095742561
340,0.518845212657958
341,0.7752591776809793
342,0.007481121021413184
343,0.3294325914552375
344,0.9114786903931894
345,0.9610639825781456
346,0.7093231511634809
347,0.8461566400076225
348,0.439871118851199
349,0.4697329081272591
350,0.5149320144307302
351,0.5382307019161934
352,0.7463936748615486
353,0.8497023949671554
354,0.57892912897143
355,0.6979352243867932
356,0.5669688533913548
357,0.2791224020455999
358,0.060708508605324396
359,0.3544503419063162
360,0.9489657136320779
361,0.9626342787782084
362,0.17746438853004598
363,0.7309922406932816
364,0.9034227160973112
365,0.14077363882346472
366,0.42270094314735174
367,0.39654051462210727
368,0.8507744397494065
369,0.6219065596977505
370,0.36603753735426037
371,0.36229943928509223
372,0.6969252175990364
373,0.8723766216205742
374,0.3082689347543557
375,0.6295160908966954
376,0.6261894314038408
377,0.029082917190255686
378,0.9558550350002233
379,0.19278870476566357
380,0.7786522920828997
381,0.8679035126263228
382,0.32638726962869746
383,0.4062555943418499
384,0.7130580870370623
385,0.8371265259980332
386,0.7889345622123316
387,0.4474328157143378
388,0.45192677844947116
389,0.06436260328394505
390,0.1315434406996051
391,0.22465837665135235
392,0.03181617534875447
393,0.9549653864168867
394,0.3583072500127079
395,0.35003174790450897
396,0.4597988976689561
397,0.7958495993371174
398,0.05077840517845533
399,0.20102515187013414
400,0.769187874780806
401,0.820174655759133
402,0.0894378492367407
403,0.03474001741730659
404,0.7447206098016788
405,0.7699222339508177
406,0.171968122119049
407,0.05761817292890847
408,0.345983994028229
409,0.5803127581944472
410,0.8791760077087252
411,0.16209806559818885
412,0.4072519766853874
413,0.3649554013618703
414,0.18329822233435966
415,0.9877680629848515
416,0.42523196745479463
417,0.2639168481803722
418,0.46647492853318273
419,0.28355938101768985
420,0.25075210720948193
421,0.6799828271877646
422,0.7306847094858132
423,0.20074479758978425
424,0.7927173664507292
425,0.9721928975854064
426,0.06291886051541795
427,0.1435671673342791
428,0.8710377106987449
429,0.09138674843269501
430,0.4537360626074044
431,0.9972302053354183
432,0.8322115089154565
433,0.17842292581908015
434,0.46007273940130045
435,0.9298677552904815
436,0.019769941700016336
437,0.27339065278133257
438,0.3867583031950875
439,0.2996175735780162
440,0.25521644250341624
441,0.26191847796403755
442,0.8705035733966255
443,0.32958365140573276
444,0.7307633137892022
445,0.1805502996244095
446,0.8151316785227181
447,0.34651625360993976
448,0.5329083122578083
449,0.7529495947506869
450,0.6289723290848087
451,0.3131370903233667
452,0.731758996101567
453,0.2424939416383015
454,0.8482449067752889
455,0.24163206195729836
456,0.998554850823078
457,0.06477187092398862
458,0.17290771961988582
459,0.35849203666852614
460,0.8325784636104869
461,0.2570019699925824
462,0.20639982061918372
463,0.5284446639951729
464,0.4486481094941306
465,0.4802126816850747
466,0.36017550681593635
467,0.5392209462923456
468,0.30871865213674143
469,0.1417340162906403
470,0.10978824415707589
471,0.43040184331443054
472,0.9305028198270107
473,0.872324521252964
474,0.38625021660884595
475,0.6308475996772037
476,0.11408138768350484
477,0.49118219611334957
478,0.7435110788443604
479,0.661729116522367
480,0.6187339023986733
481,0.7394075016150515
482,0.15461865749599135
483,0.020970026793373453
484,0.8321523411634051
485,0.19512386255024539
486,0.3264438005386884
487,0.40721611009564407
488,0.6230662706286905
489,0.12941439859893322
490,0.8329586637299456
491,0.9084172089518324
492,0.991636479367517
493,0.25623665032178655
494,0.3630698792962499
495,0.46453191618091405
496,0.37953704535919786
497,0.15050859263581595
498,0.4892037664243203
499,0.9724478019921076
500,0.04003948891093023
501,0.9535706051142294
502,0.24545142204063497
503,0.8616960140772616
504,0.10268732837508787
505,0.20040854961833698
506,0.6752428439279354
507,0.9610071709262438
508,0.6331884084616229
509,0.9230319394498337
510,0.2540740437182988
511,0.07044634149092055
512,0.7144553662511164
513,0.34755054473395564
514,0.022365154950085397
515,0.8831403374768161
516,0.8787121886400455
517,0.8518418247136885
518,0.6869561555192378
519,0.16767320475994152
520,0.8261698687448331
521,0.39169168449842484
522,0.6759869127969064
523,0.3928695335139252
524,0.1331558800228062
525,0.22411884340240218
526,0.11120954216088597
527,0.4753080436363808
528,0.38826184010562315
529,0.08062117599224783
530,0.9759746260623758
531,0.5098128142037095
532,0.24598536744374
533,0.9340670040875272
534,0.29189200336111076
535,0.6665407681175127
536,0.35698586429676393
537,0.5068934137944368
538,0.37180516974473987
539,0.5639673589279487
540,0.03686519099767582
541,0.29819166577981626
542,0.7187947321168893
543,0.9292190366425095
544,0.8329000266527186
545,0.7131963420709148
546,0.8192171786216452
547,0.7807110018334854
548,0.9604903059317308
549,0.8021846779660557
550,0.3349007976997229
551,0.6661557901005964
552,0.25512128225716646
553,0.0764254874835889
554,0.12488374824368564
555,0.4318186081427833
556,0.10684157710290099
557,0.42610775083592345
558,0.30364549755441594
559,0.33087664513045656
560,0.5759132167543349
561,0.21370694833465564
562,0.5625765720671952
563,0.03582714882707605
564,0.4997334921186096
565,0.024400327800407573
566,0.5196793283194827
567,0.3800505169087025
568,0.8820285410573766
569,0.15455786066386534
570,0.8926427093900409
571,0.7222921853694486
572,0.7822021520106784
573,0.6829162171654268
574,0.7811040341914232
575,0.4430244693329687
576,0.061440367890497116
577,0.4897246752806692
578,0.9164530049679451
579,0.6597891729907774
580,0.4979930968941748
581,0.9355186511522222
582,0.9107101135703619
583,0.6372899285467586
584,0.4554218932271379
585,0.9791670273887728
586,0.06766647059193998
587,0.9906569141595106
588,0.35523962469812986
589,0.5732080065928703
590,0.5293456985135231
591,0.01094351864072618
592,0.5290768855520389
593,0.1406366237558998
594,0.23116096153728638
595,0.278427579510112
596,0.9662894538099835
597,0.6025666329695308
598,0.25919796755746627
599,0.49191389084060133
600,0.23500245748826243
601,0.8814530845316232
602,0.772064512393903
603,0.15986942163967532
604,0.15976922453900566
605,0.20696978745613703
606,0.7378270821284053
607,0.5319130508498199
608,0.5228516351672161
609,0.4463706958182678
610,0.8146674749358934
611,0.6258477496579616
612,0.21356874544735316
613,0.49754331080936476
614,0.5065464432526505
615,0.31628007035711236
616,0.4060844614455049
617,0.7522412000036399
618,0.880084503239143
619,0.7411378322474012
620,0.5464821587292521
621,0.07161687320620858
622,0.4735627704977887
623,0.4044697764828904
624,0.6541440043496474
625,0.8013998098885758
626,0.7819070499765779
627,0.5269104317212576
628,0.6150353494755813
629,0.06106947575503985
630,0.32474397478673955
631,0.5733596344120765
632,0.6082880665873452
633,0.3834545558812331
634,0.8446625485011882
635,0.30647711956737433
636,0.5524171992222844
637,0.17510440847954234
638,0.6560465256090008
639,0.634024754009684
640,0.7960178711011999
641,0.7330949534612198
642,0.9083815173102671
643,0.6496889659849643
644,0.5523744813979554
645,0.12713566888860417
646,0.18763471391560593
647,0.6028185367492603
648,0.9963509187070302
649,0.7239236473917705
650,0.12215239798690725
651,0.3504257416065706
652,0.9724728042441315
653,0.221322948412511
654,0.6504937676270918
655,0.22285038947920566
656,0.9304953778364354
657,0.36346174841365775
658,0.031204564752663422
659,0.27126595429143274
660,0.09088101604544618
661,0.41111649736437383
662,0.025399057733951236
663,0.7002574861838585
664,0.31033799917302285
665,0.4688978508845626
666,0.01774181960508181
667,0.833509233587968
668,0.09070920779951508
669,0.21824500047497886
670,0.6430863682418697
671,0.6997098623614932
672,0.31360208111926136
673,0.18934870780816693
674,0.012916950500930446
675,0.16550632983638514
676,0.6227240580170528
677,0.608182367057857
678,0.7927008153709287
679,0.6136933211111782
680,0.6660715407423087
681,0.9871452261089271
682,0.08035598618199313
683,0.09305726852788465
684,0.15849176663892983
685,0.9269466444086776
686,0.2848952391396907
687,0.5501440223420279
688,0.9869211926433494
689,0.12511832981868964
690,0.7204417253495388
691,0.8240188531451921
692,0.6189985030249507
693,0.7672596312892253
694,0.8240667939182522
695,0.12089214180273056
696,0.04364299521520898
697,0.9284864071571387
698,0.8049450062843565
699,0.7127023622960309
700,0.44802784201601387
701,0.09756030700810048
702,0.0441677940077122
703,0.8201563888554412
704,0.551044944097149
705,0.7555058434016283
706,0.017554819139822597
707,0.6404600618103423
708,0.2994422425398685
709,0.1805068489425048
710,0.8469467226325237
711,0.5373906131782743
712,0.2473937436279876
713,0.3013554603658354
714,0.8693916283106526
715,0.22548450492132044
716,0.0071344123998630105
717,0.6735895549917551
718,0.9884658585148498
719,0.6206032227311403
720,0.2024182155060551
721,0.3766667993355902
722,0.20857002855734996
723,0.30955585130381724
724,0.2753610185118682
725,0.10485950520465959
726,0.994510124865049
727,0.4205195592555041
728,0.8811131999874465
729,0.7716766317372479
730,0.3858318520061138
731,0.7812438244759984
732,0.8896063874386824
733,0.7016576477432173
734,0.8818756220181763
735,0.7972536916590093
736,0.24289978077597085
737,0.2750170074049215
738,0.09703532539334103
739,0.6515842515968825
740,0.0675285681410146
741,0.11528524211509317
742,0.807021158734468
743,0.7105134616816653
744,0.8752970354025759
745,0.2331838773948638
746,0.6843139045570594
747,0.22068998538377294
748,0.8846205123327798
749,0.770899835388127
750,0.9912869766658182
751,0.8623977349100167
752,0.7007453476560643
753,0.6028849618318294
754,0.6624308964857788
755,0.5061351559798691
756,0.8382355390501322
757,0.00233873874688606
758,0.5497493549574489
759,0.04564437346445871
760,0.9481772255029818
761,0.35074770134079125
762,0.0005568410142610114
763,0.129447950563102
764,0.7852726554642031
765,0.1660318175791603
766,0.29706598662536443
767,0.843789679476029
768,0.3929149739664727
769,0.05700048047989781
770,0.8126604816386491
771,0.05080173319236547
772,0.1842505424173474
773,0.32868624067826213
774,0.8678163529380564
775,0.236665135205131
776,0.2981122785988458
777,0.1999412098593838
778,0.5378404909203819
779,0.27598749206942963
780,0.17491208384180978
781,0.4362344006438842
782,0.1003726967288685
783,0.04858923639172352
784,0.38544209234285565
785,0.22887317725926626
786,0.533928546736617
787,0.320354170937756
788,0.3363927582885564
789,0.0751846870538515
790,0.3381676941221834
791,0.5045939333551012
792,0.3203751292050179
793,0.5299786279604617
794,0.4975426142888021
795,0.15258294307930464
796,0.6933170128913843
797,0.051165106190412146
798,0.20634997170302227
799,0.7932452333585094
800,0.452480846328281
801,0.8742995748762832
802,0.884252109112852
803,0.028934268222630122
804,0.6962624935238433
805,0.8210371680394576
806,0.9944759817037427
807,0.6896069749860398
808,0.13951918364092986
809,0.40453294714811605
810,0.8740365338521126
811,0.9508926333367627
812,0.603672613685295
813,0.8530614366213546
814,0.31169444977923033
815,0.12656099429998136
816,0.7579216907534623
817,0.5641900706650351
818,0.4997501271598237
819,0.4209306078346493
820,0.5039834267339225
821,0.9093645503818265
822,0.3344672233553976
823,0.7049048815736845
824,0.7139782730541572
825,0.1741078997641763
826,0.5927202718188564
827,0.906977570679019
828,0.7545395506268316
829,0.7891537389581713
830,0.4111102336370659
831,0.8918853051182797
832,0.8759089113275342
833,0.7032726680568657
834,0.23617297468191256
835,0.3017641244388928
836,0.2907227753883179
837,0.18193397376018894
838,0.840652014706991
839,0.7980939963280613
840,0.43383462264242434
841,0.8768757595821971
842,0.20015555674121155
843,0.8807561226939971
844,0.8108003903882929
845,0.928845708593593
846,0.20112503259485381
847,0.4235827548591111
848,0.762080993469094
849,0.21196356503968106
850,0.7806081130359462
851,0.0843997390146567
852,0.12317599801804258
853,0.6286902793351881
854,0.872885810392133
855,0.6550635744354987
856,0.31740950006567836
857,0.9011642445887057
858,0.7815019903378644
859,0.14521655434448477
860,0.47129525240030445
861,0.8736788145094583
862,0.27046702200690076
863,0.28146394775764016
864,0.33043962102087054
865,0.1239045375644966
866,0.5845204399175783
867,0.629952580018216
868,0.9803966844844436
869,0.040222715074923254
870,0.02483237179672726
871,0.8792742308848778
872,0.9991736974809295
873,0.6687465003884826
874,0.10356976978246446
875,0.5766538886568304
876,0.16754868904317421
877,0.26003953566785176
878,0.015966633891696613
879,0.7842619604804527
880,0.9571538277746812
881,0.21814139552485834
882,0.8896783422144691
883,0.49665692383879745
884,0.3321010513776813
885,0.1446116933053615
886,0.16497428283153948
887,0.8702940264023555
888,0.9801233285161016
889,0.5043307119295426
890,0.26725119950957066
891,0.2679984831082789
892,0.7371254594538219
893,0.4027494880368482
894,0.1876054121948686
895,0.13854671218078474
896,0.7522306476269186
897,0.1332775937730647
898,0.09328542804478102
899,0.5185731446445745
900,0.2811130994929787
901,0.1818708812346268
902,0.9456627637195537
903,0.2930154329425275
904,0.7318720725324133
905,0.08710421302887972
906,0.9111811815771497
907,0.6571961421231207
908,0.24170685475353515
909,0.7938470881062242
910,0.487436624106093
911,0.6828783130381867
912,0.8218093833379132
913,0.7806198330945591
914,0.776932070643518
915,0.019960558482229884
916,0.9857093231133254
917,0.2863232338296271
918,0.606569271641866
919,0.6473465033556772
920,0.2576152055164791
921,0.27874401233244717
922,0.9425793115244148
923,0.9055455136860622
924,0.5849032889349162
925,0.19948829538354607
926,0.16536246578385716
927,0.25708690874885776
928,0.5456677615532526
929,0.8201071689332048
930,0.6552460227957946
931,0.9391910299744086
932,0.08265142153583338
933,0.5362344213186478
934,0.3797241350565377
935,0.9519743168693483
936,0.032448710952845516
937,0.4622412402977123
938,0.6541619151801157
939,0.7874360351432249
940,0.06413784150598234
941,0.4647588147763696
942,0.5212372668095115
943,0.6092931522939825
944,0.9899415580824892
945,0.212135439041922
946,0.6815083176679236
947,0.09057838907631688
948,0.06720234202735165
949,0.1012876911425119
950,0.22827980059930664
951,0.2863651059148663
952,0.482052210295836
953,0.23419068386556663
954,0.5891375270432021
955,0.3497876905082321
956,0.21789021613086323
957,0.8486328311115641
958,0.8864402818768198
959,0.05509287300910659
960,0.8439866271326273
961,0.8904257760315372
962,0.38469607100635583
963,0.579854346558049
964,0.07782116483675372
965,0.7681300384727644
966,0.24932833678306132
967,0.596337423151443
968,0.8441677167005027
969,0.9704280703711199
970,0.21541044320478364
971,0.7264586537542324
972,0.42449919288008053
973,0.5784728143329851
974,0.18537830263491806
975,0.39075717769044693
976,0.543089924980237
977,0.6883050069279236
978,0.5083189337375303
979,0.41599314910436835
980,0.7676662916377409
981,0.5447615147530402
982,0.20745014515629323
983,0.8021526135367192
984,0.7804944078507762
985,0.12256544660309576
986,0.3708612688649473
987,0.9194276173700908
988,0.4085141103406118
989,0.3629401159740123
990,0.5634652058751781
991,0.9413205890403563
992,0.39452424599824243
993,0.9952441815456646
994,0.6307860755149903
995,0.5408227200779956
996,0.020695376431444035
997,0.3966076455600651
998,0.37381698971543476
999,0.439676557946412
1000,0.5335320530042589
1001,0.7895437003955906
1002,0.8042083628876383
1003,0.7390672683749128
1004,0.005106076389977954
1005,0.8991950661666478
1006,0.25777947949496405
1007,0.6049327731394061
1008,0.5741657485399903
1009,0.40094363322157467
1010,0.666584378559184
1011,0.4574401144521083
1012,0.3775518712501368
1013,0.4257791910607357
1014,0.28277459445063224
1015,0.23588998624029855
1016,0.07485832456567865
1017,0.7286958474022354
1018,0.9415394378155553
1019,0.09978618670870809
1020,0.29816001626719124
1021,0.8829532615917107
1022,0.9504751665358181
1023,0.8501579727746134
1024,0.399536144870562
1025,0.691665306879029
1026,0.8272892663610382
1027,0.11646432175058452
1028,0.9439579831491848
1029,0.513767720938601
1030,0.9133620823985319
1031,0.6749620067126707
1032,0.554068451975494
1033,0.5755359622171508
1034,0.06374310354847723
1035,0.872933921617244
1036,0.8542811590787973
1037,0.7356710490214449
1038,0.2596859484455386
1039,0.22102271474187296
1040,0.8415551536101189
1041,0.251011236171949
1042,0.3002221837019491
1043,0.3060665027056354
1044,0.40728343517712196
1045,0.8208537918280074
1046,0.06462965369985474
1047,0.6726936249303153
1048,0.10545534836937442
1049,0.5252737502994714
1050,0.7946930617233985
1051,0.7435917529650541
1052,0.7875968676824002
1053,0.4847025844994406
1054,0.5695680244651243
1055,0.18544516551264945
1056,0.2612468634597158
1057,0.3725899128486537
1058,0.4100846182369099
1059,0.46271202050216087
1060,0.24650862207418622
1061,0.8963524341488058
1062,0.1477395886629288
1063,0.45443987025539556
1064,0.8946879755651225
1065,0.7756751409394277
1066,0.03527671745816863
1067,0.9517392577010428
1068,0.9338608533494874
1069,0.21514077317140656
1070,0.6467421881564025
1071,0.21633660769236773
1072,0.7739075513877007
1073,0.9640099145579488
1074,0.3716409804291916
1075,0.9522186206659867
1076,0.19899194402244091
1077,0.8801430971596038
1078,0.9585914580451363
1079,0.4507278483364353
1080,0.48294577564676233
1081,0.9026962031114247
1082,0.016927287429953752
1083,0.41102314732615164
1084,0.3468998271710263
1085,0.002262245793888007
1086,0.2967870620349802
1087,0.9739509636291124
1088,0.4522150890131649
1089,0.8589650852364861
1090,0.5257019280529388
1091,0.7591033251587259
1092,0.7679861970868341
1093,0.8287685845387052
1094,0.5218643402800784
1095,0.1772910384358819
1096,0.3250194568103518
1097,0.7478077251592486
1098,0.23813969796773637
1099,0.8290001457878411
1100,0.9578190401527519
1101,0.9606609087684063
1102,0.5418363365676631
1103,0.7344489803111078
1104,0.29246561271722893
1105,0.4363822167547594
1106,0.5038673134963513
1107,0.27798872776055494
1108,0.8685914563661032
1109,0.7736374773497079
1110,0.20608135332692923
1111,0.5659517896990877
1112,0.7651209950967325
1113,0.4296520516290617
1114,0.5322011009051528
1115,0.6810896517518576
1116,0.0602494136518793
1117,0.2565158668177412
1118,0.32292926064624605
1119,0.2161354433912297
1120,0.023512064415531775
1121,0.6970232276775041
1122,0.958167543267064
1123,0.17191360956009605
1124,0.6762101249591264
1125,0.8217715846248598
1126,0.8114643104796121
1127,0.11932680556207531
1128,0.30755488526678365
1129,0.8262560255068478
1130,0.44925597523222915
1131,0.3722148680450408
1132,0.6448002298127187
1133,0.5100329490916724
1134,0.752047291858573
1135,0.7274454746844992
1136,0.5797396135541115
1137,0.3977333150788649
1138,0.3904977993516868
1139,0.8120397092263503
1140,0.37969264634008226
1141,0.4461126266259323
1142,0.913488816567949
1143,0.7292647980488529
1144,0.8743580596251056
1145,0.3766468106214652
1146,0.18453417464620647
1147,0.3681596648119464
1148,0.3369511478214372
1149,0.020683835686437946
1150,0.2337434266552061
1151,0.35447761582795156
1152,0.1838008299528754
1153,0.25079243883490354
1154,0.9804742604760076
1155,0.04505493646243386
1156,0.3365808333837813
1157,0.6055205026484705
1158,0.27385606540312224
1159,0.16698351127272804
1160,0.35598996617177536
1161,0.6532293251853502
1162,0.9776047186831638
1163,0.7785683596529966
1164,0.3644977357303979
1165,0.3441154797887407
1166,0.24677343526658646
1167,0.6199188523441234
1168,0.4993086490563683
1169,0.8533532144918815
1170,0.40766102877482646
1171,0.20286282509503328
1172,0.1964022141705417
1173,0.6755757654606867
1174,0.8645262693453448
1175,0.42100214791867474
1176,0.6413914698460961
1177,0.5143531266862847
1178,0.04225709236016795
1179,0.566292578030729
1180,0.16965359314467987
1181,0.9612252848967836
1182,0.1555234458121394
1183,0.19873711125757565
1184,0.6146675692913937
1185,0.6867767186060095
1186,0.11750388355418773
1187,0.12144975929753832
1188,0.4947755600551136
1189,0.599201135163885
1190,0.4118886270721863
1191,0.157352447292334
1192,0.6912496543210596
1193,0.8782044417818899
1194,0.808355273412429
1195,0.20234827214755213
1196,0.3413116276666788
1197,0.691933594123473
1198,0.11576873173352054
1199,0.4332779716576858
1200,0.44742760453442354
1201,0.3934866600917557
1202,0.21267770659671226
1203,0.7711365444783487
1204,0.8651087884947102
1205,0.5977315933198598
1206,0.10938070259261945
1207,0.8688376054444503
1208,0.4406797147079442
1209,0.5261975187865231
1210,0.6913029960456699
1211,0.20523712280374984
1212,0.9909317376807563
1213,0.15147422793098797
1214,0.8664908385502745
1215,0.7541262895592022
1216,0.27114590292360885
1217,0.9758415424198759
1218,0.9495537149737325
1219,0.03306568681383437
1220,0.5017885681654961
1221,0.5116624751024539
1222,0.89592765914074
1223,0.5493374120188733
1224,0.9437540167624924
1225,0.6063937259779648
1226,0.14402307840963158
1227,0.34781447176014846
1228,0.9142029163066304
1229,0.18681328394451158
1230,0.7298290918860075
1231,0.21508557790851623
1232,0.1505220736832038
1233,0.6477909825913067
1234,0.8279334503066289
1235,0.018091885799902285
1236,0.26456531982720544
1237,0.045455714359735166
1238,0.9980751417424024
1239,0.7152371091528906
1240,0.6930890733293505
1241,0.2318989626831689
1242,0.37807476726256994
1243,0.06654995501222649
1244,0.8712939792936977
1245,0.492779885499561
1246,0.23418204695771327
1247,0.7015288159829957
1248,0.7110951217454804
1249,0.1656781164083997
1250,0.6606880934587558
1251,0.3887546893100958
1252,0.8633556893895536
1253,0.8430135586890062
1254,0.4862936188070781
1255,0.47253769183725036
